rel_path	width	height	us_bytes	status	eu_offsets	notes
billboard/mon_pics/shroomish.png	48	32	384	missing	-	
billboard/mon_pics/shuckle.png	48	32	384	missing	-	
billboard/mon_pics/silcoon.png	48	32	384	missing	-	
billboard/mon_pics/skarmory.png	48	32	384	missing	-	
billboard/mon_pics/skiploom.png	48	32	384	missing	-	
billboard/mon_pics/skitty.png	48	32	384	missing	-	
billboard/mon_pics/slaking.png	48	32	384	missing	-	
billboard/mon_pics/slakoth.png	48	32	384	missing	-	
billboard/mon_pics/slowbro.png	48	32	384	shared	09ad00	
billboard/mon_pics/slowking.png	48	32	384	missing	-	
billboard/mon_pics/slowpoke.png	48	32	384	shared	09aa00	
billboard/mon_pics/slugma.png	48	32	384	missing	-	
billboard/mon_pics/smeargle.png	48	32	384	missing	-	
billboard/mon_pics/smoochum.png	48	32	384	missing	-	
billboard/mon_pics/sneasel.png	48	32	384	missing	-	
billboard/mon_pics/snorlax.png	48	32	384	shared	082a00	
billboard/mon_pics/snubbull.png	48	32	384	missing	-	
billboard/mon_pics/spearow.png	48	32	384	shared	0a4c00	
billboard/mon_pics/spinarak.png	48	32	384	missing	-	
billboard/mon_pics/spinda.png	48	32	384	missing	-	
billboard/mon_pics/spoink.png	48	32	384	missing	-	
billboard/mon_pics/squirtle.png	48	32	384	shared	0a9200	
billboard/mon_pics/stantler.png	48	32	384	missing	-	
billboard/mon_pics/starmie.png	48	32	384	shared	07d800	
billboard/mon_pics/staryu.png	48	32	384	shared	07d500	
billboard/mon_pics/steelix.png	48	32	384	missing	-	
billboard/mon_pics/sudowoodo.png	48	32	384	missing	-	
billboard/mon_pics/suicune.png	48	32	384	missing	-	
billboard/mon_pics/sunflora.png	48	32	384	missing	-	
billboard/mon_pics/sunkern.png	48	32	384	missing	-	
billboard/mon_pics/surskit.png	48	32	384	missing	-	
billboard/mon_pics/swalot.png	48	32	384	missing	-	
billboard/mon_pics/swampert.png	48	32	384	missing	-	
billboard/mon_pics/swellow.png	48	32	384	missing	-	
billboard/mon_pics/swinub.png	48	32	384	missing	-	
billboard/mon_pics/taillow.png	48	32	384	missing	-	
billboard/mon_pics/tangela.png	48	32	384	shared	07c300	
billboard/mon_pics/tauros.png	48	32	384	shared	07ed00	
billboard/mon_pics/teddiursa.png	48	32	384	missing	-	
billboard/mon_pics/tentacool.png	48	32	384	shared	099500	
billboard/mon_pics/tentacruel.png	48	32	384	shared	099800	
billboard/mon_pics/togepi.png	48	32	384	missing	-	
billboard/mon_pics/togetic.png	48	32	384	missing	-	
billboard/mon_pics/torchic.png	48	32	384	missing	-	
billboard/mon_pics/torkoal.png	48	32	384	missing	-	
billboard/mon_pics/totodile.png	48	32	384	missing	-	
billboard/mon_pics/trapinch.png	48	32	384	missing	-	
billboard/mon_pics/treecko.png	48	32	384	missing	-	
billboard/mon_pics/typhlosion.png	48	32	384	missing	-	
billboard/mon_pics/tyranitar.png	48	32	384	missing	-	
billboard/mon_pics/tyrogue.png	48	32	384	missing	-	
billboard/mon_pics/umbreon.png	48	32	384	missing	-	
billboard/mon_pics/unown.png	48	32	384	missing	-	
billboard/mon_pics/ursaring.png	48	32	384	missing	-	
billboard/mon_pics/vaporeon.png	48	32	384	shared	080f00	
billboard/mon_pics/venomoth.png	48	32	384	shared	09c000	
billboard/mon_pics/venonat.png	48	32	384	shared	0a2d00	
billboard/mon_pics/venusaur.png	48	32	384	shared	0a8600	
billboard/mon_pics/vibrava.png	48	32	384	missing	-	
billboard/mon_pics/victreebell.png	48	32	384	shared	099200	
billboard/mon_pics/vigoroth.png	48	32	384	missing	-	
billboard/mon_pics/vileplume.png	48	32	384	shared	0a2400	
billboard/mon_pics/volbeat.png	48	32	384	missing	-	
billboard/mon_pics/voltorb.png	48	32	384	shared	090900	
billboard/mon_pics/vulpix.png	48	32	384	shared	0a0c00	
billboard/mon_pics/wailmer.png	48	32	384	missing	-	
billboard/mon_pics/wailord.png	48	32	384	missing	-	
billboard/mon_pics/wartortle.png	48	32	384	shared	0a9500	
billboard/mon_pics/weedle.png	48	32	384	shared	0aa400	
billboard/mon_pics/weepinbell.png	48	32	384	shared	098f00	
billboard/mon_pics/weezing.png	48	32	384	shared	092700	
billboard/mon_pics/whismur.png	48	32	384	missing	-	
billboard/mon_pics/wigglytuff.png	48	32	384	shared	0a1500	
billboard/mon_pics/wingull.png	48	32	384	missing	-	
billboard/mon_pics/wobbuffet.png	48	32	384	missing	-	
billboard/mon_pics/wooper.png	48	32	384	missing	-	
billboard/mon_pics/wurmple.png	48	32	384	missing	-	
billboard/mon_pics/xatu.png	48	32	384	missing	-	
billboard/mon_pics/yanma.png	48	32	384	missing	-	
billboard/mon_pics/zapdos.png	48	32	384	shared	088000	
billboard/mon_pics/zigzagoon.png	48	32	384	missing	-	
billboard/mon_pics/zubat.png	48	32	384	shared	0a1800	
billboard/mon_silhouettes/abra.png	48	32	384	shared	09eb80	
billboard/mon_silhouettes/aerodactyl.png	48	32	384	shared	082880	
billboard/mon_silhouettes/aggron.png	48	32	384	missing	-	
billboard/mon_silhouettes/aipom.png	48	32	384	missing	-	
billboard/mon_silhouettes/alakazam.png	48	32	384	shared	098180	
billboard/mon_silhouettes/ampharos.png	48	32	384	missing	-	
billboard/mon_silhouettes/arbok.png	48	32	384	shared	0a5680	
billboard/mon_silhouettes/arcanine.png	48	32	384	shared	09df80	
billboard/mon_silhouettes/ariados.png	48	32	384	missing	-	
billboard/mon_silhouettes/aron.png	48	32	384	missing	-	
billboard/mon_silhouettes/articuno.png	48	32	384	shared	082e80	
billboard/mon_silhouettes/azumarill.png	48	32	384	missing	-	
billboard/mon_silhouettes/azurill.png	48	32	384	missing	-	
billboard/mon_silhouettes/bayleef.png	48	32	384	missing	-	
billboard/mon_silhouettes/beautifly.png	48	32	384	missing	-	
billboard/mon_silhouettes/beedrill.png	48	32	384	shared	0aab80	
billboard/mon_silhouettes/bellossom.png	48	32	384	missing	-	
billboard/mon_silhouettes/bellsprout.png	48	32	384	shared	098d80	
billboard/mon_silhouettes/blastoise.png	48	32	384	shared	0a9980	
billboard/mon_silhouettes/blaziken.png	48	32	384	missing	-	
billboard/mon_silhouettes/blissey.png	48	32	384	missing	-	
billboard/mon_silhouettes/breloom.png	48	32	384	missing	-	
billboard/mon_silhouettes/bulbasaur.png	48	32	384	shared	0a8180	
billboard/mon_silhouettes/butterfree.png	48	32	384	shared	0aa280	
billboard/mon_silhouettes/camerupt.png	48	32	384	missing	-	
billboard/mon_silhouettes/carvanha.png	48	32	384	missing	-	
billboard/mon_silhouettes/cascoon.png	48	32	384	missing	-	
billboard/mon_silhouettes/caterpie.png	48	32	384	shared	0a9c80	
billboard/mon_silhouettes/celebi.png	48	32	384	missing	-	
billboard/mon_silhouettes/chansey.png	48	32	384	shared	07c180	
billboard/mon_silhouettes/charizard.png	48	32	384	shared	0a9080	
billboard/mon_silhouettes/charmander.png	48	32	384	shared	0a8a80	
billboard/mon_silhouettes/charmeleon.png	48	32	384	shared	0a8d80	
billboard/mon_silhouettes/chikorita.png	48	32	384	missing	-	
billboard/mon_silhouettes/chinchou.png	48	32	384	missing	-	
billboard/mon_silhouettes/clefable.png	48	32	384	shared	0a0a80	
billboard/mon_silhouettes/clefairy.png	48	32	384	shared	0a0780	
billboard/mon_silhouettes/cleffa.png	48	32	384	missing	-	
billboard/mon_silhouettes/cloyster.png	48	32	384	shared	095f80	
billboard/mon_silhouettes/combusken.png	48	32	384	missing	-	
billboard/mon_silhouettes/corsola.png	48	32	384	missing	-	
billboard/mon_silhouettes/crobat.png	48	32	384	missing	-	
billboard/mon_silhouettes/croconaw.png	48	32	384	missing	-	
billboard/mon_silhouettes/cubone.png	48	32	384	shared	091680	
billboard/mon_silhouettes/cyndaquil.png	48	32	384	missing	-	
billboard/mon_silhouettes/delcatty.png	48	32	384	missing	-	
billboard/mon_silhouettes/delibird.png	48	32	384	missing	-	
billboard/mon_silhouettes/dewgong.png	48	32	384	shared	095380	
billboard/mon_silhouettes/diglett.png	48	32	384	shared	09c480	
billboard/mon_silhouettes/ditto.png	48	32	384	shared	080a80	
billboard/mon_silhouettes/dodrio.png	48	32	384	shared	094d80	
billboard/mon_silhouettes/doduo.png	48	32	384	shared	094a80	
billboard/mon_silhouettes/donphan.png	48	32	384	missing	-	
billboard/mon_silhouettes/dragonair.png	48	32	384	shared	088a80	
billboard/mon_silhouettes/dragonite.png	48	32	384	shared	088d80	
billboard/mon_silhouettes/dratini.png	48	32	384	shared	088780	
billboard/mon_silhouettes/drowzee.png	48	32	384	shared	096e80	
billboard/mon_silhouettes/dugtrio.png	48	32	384	shared	09c780	
billboard/mon_silhouettes/dunsparce.png	48	32	384	missing	-	
billboard/mon_silhouettes/dustox.png	48	32	384	missing	-	
billboard/mon_silhouettes/eevee.png	48	32	384	shared	080d80	
billboard/mon_silhouettes/ekans.png	48	32	384	shared	0a5380	
billboard/mon_silhouettes/electabuzz.png	48	32	384	shared	07e580	
billboard/mon_silhouettes/electrike.png	48	32	384	missing	-	
billboard/mon_silhouettes/electrode.png	48	32	384	shared	090d80	
billboard/mon_silhouettes/elekid.png	48	32	384	missing	-	
billboard/mon_silhouettes/entei.png	48	32	384	missing	-	
billboard/mon_silhouettes/espeon.png	48	32	384	missing	-	
billboard/mon_silhouettes/exeggcute.png	48	32	384	shared	091080	
billboard/mon_silhouettes/exeggutor.png	48	32	384	shared	091380	
billboard/mon_silhouettes/exploud.png	48	32	384	missing	-	
billboard/mon_silhouettes/farfetch_d.png	48	32	384	shared	094780	
billboard/mon_silhouettes/fearow.png	48	32	384	shared	0a5080	
billboard/mon_silhouettes/feraligatr.png	48	32	384	missing	-	
billboard/mon_silhouettes/flaaffy.png	48	32	384	missing	-	
billboard/mon_silhouettes/flareon.png	48	32	384	shared	081680	
billboard/mon_silhouettes/flygon.png	48	32	384	missing	-	
billboard/mon_silhouettes/forretress.png	48	32	384	missing	-	
billboard/mon_silhouettes/furret.png	48	32	384	missing	-	
billboard/mon_silhouettes/gardevoir.png	48	32	384	missing	-	
billboard/mon_silhouettes/gastly.png	48	32	384	shared	096280	
billboard/mon_silhouettes/gengar.png	48	32	384	shared	096880	
billboard/mon_silhouettes/geodude.png	48	32	384	shared	099c80	
billboard/mon_silhouettes/girafarig.png	48	32	384	missing	-	
billboard/mon_silhouettes/gligar.png	48	32	384	missing	-	
billboard/mon_silhouettes/gloom.png	48	32	384	shared	0a2280	
billboard/mon_silhouettes/golbat.png	48	32	384	shared	0a1c80	
billboard/mon_silhouettes/goldeen.png	48	32	384	shared	07d080	
billboard/mon_silhouettes/golduck.png	48	32	384	shared	09d380	
billboard/mon_silhouettes/golem.png	48	32	384	shared	09a280	
billboard/mon_silhouettes/granbull.png	48	32	384	missing	-	
billboard/mon_silhouettes/graveler.png	48	32	384	shared	099f80	
billboard/mon_silhouettes/grimer.png	48	32	384	shared	095680	
billboard/mon_silhouettes/grovyle.png	48	32	384	missing	-	
billboard/mon_silhouettes/growlithe.png	48	32	384	shared	09dc80	
billboard/mon_silhouettes/grumpig.png	48	32	384	missing	-	
billboard/mon_silhouettes/gulpin.png	48	32	384	missing	-	
billboard/mon_silhouettes/gyarados.png	48	32	384	shared	080480	
billboard/mon_silhouettes/hariyama.png	48	32	384	missing	-	
billboard/mon_silhouettes/haunter.png	48	32	384	shared	096580	
billboard/mon_silhouettes/heracross.png	48	32	384	missing	-	
billboard/mon_silhouettes/hitmonchan.png	48	32	384	shared	091f80	
billboard/mon_silhouettes/hitmonlee.png	48	32	384	shared	091c80	
billboard/mon_silhouettes/hitmontop.png	48	32	384	missing	-	
billboard/mon_silhouettes/ho_oh.png	48	32	384	missing	-	
billboard/mon_silhouettes/hoothoot.png	48	32	384	missing	-	
billboard/mon_silhouettes/hoppip.png	48	32	384	missing	-	
billboard/mon_silhouettes/horsea.png	48	32	384	shared	07ca80	
billboard/mon_silhouettes/houndoom.png	48	32	384	missing	-	
billboard/mon_silhouettes/houndour.png	48	32	384	missing	-	
billboard/mon_silhouettes/hypno.png	48	32	384	shared	090180	
billboard/mon_silhouettes/igglybuff.png	48	32	384	missing	-	
billboard/mon_silhouettes/illumise.png	48	32	384	missing	-	
billboard/mon_silhouettes/ivysaur.png	48	32	384	shared	0a8480	
billboard/mon_silhouettes/jigglypuff.png	48	32	384	shared	0a1380	
billboard/mon_silhouettes/jolteon.png	48	32	384	shared	081380	
billboard/mon_silhouettes/jumpluff.png	48	32	384	missing	-	
billboard/mon_silhouettes/jynx.png	48	32	384	missing	-	
billboard/mon_silhouettes/kabuto.png	48	32	384	shared	082280	
billboard/mon_silhouettes/kabutops.png	48	32	384	shared	082580	
billboard/mon_silhouettes/kadabra.png	48	32	384	shared	09ee80	
billboard/mon_silhouettes/kakuna.png	48	32	384	shared	0aa880	
billboard/mon_silhouettes/kangaskhan.png	48	32	384	shared	07c780	
billboard/mon_silhouettes/kingdra.png	48	32	384	missing	-	
billboard/mon_silhouettes/kingler.png	48	32	384	shared	090780	
billboard/mon_silhouettes/kirlia.png	48	32	384	missing	-	
billboard/mon_silhouettes/koffing.png	48	32	384	shared	092580	
billboard/mon_silhouettes/krabby.png	48	32	384	shared	090480	
billboard/mon_silhouettes/lairon.png	48	32	384	missing	-	
billboard/mon_silhouettes/lanturn.png	48	32	384	missing	-	
billboard/mon_silhouettes/lapras.png	48	32	384	shared	080780	
billboard/mon_silhouettes/larvitar.png	48	32	384	missing	-	
billboard/mon_silhouettes/ledian.png	48	32	384	missing	-	
billboard/mon_silhouettes/ledyba.png	48	32	384	missing	-	
billboard/mon_silhouettes/lickitung.png	48	32	384	shared	092280	
billboard/mon_silhouettes/linoone.png	48	32	384	missing	-	
billboard/mon_silhouettes/lombre.png	48	32	384	missing	-	
billboard/mon_silhouettes/lotad.png	48	32	384	missing	-	
billboard/mon_silhouettes/loudred.png	48	32	384	missing	-	
billboard/mon_silhouettes/ludicolo.png	48	32	384	missing	-	
billboard/mon_silhouettes/lugia.png	48	32	384	missing	-	
billboard/mon_silhouettes/machamp.png	48	32	384	shared	098a80	
billboard/mon_silhouettes/machoke.png	48	32	384	shared	098780	
billboard/mon_silhouettes/machop.png	48	32	384	shared	098480	
billboard/mon_silhouettes/magby.png	48	32	384	missing	-	
billboard/mon_silhouettes/magcargo.png	48	32	384	missing	-	
billboard/mon_silhouettes/magikarp.png	48	32	384	shared	080180	
billboard/mon_silhouettes/magmar.png	48	32	384	shared	07e880	
billboard/mon_silhouettes/magnemite.png	48	32	384	shared	094180	
billboard/mon_silhouettes/magneton.png	48	32	384	shared	094480	
billboard/mon_silhouettes/makuhita.png	48	32	384	missing	-	
billboard/mon_silhouettes/manectric.png	48	32	384	missing	-	
billboard/mon_silhouettes/mankey.png	48	32	384	shared	09d680	
billboard/mon_silhouettes/mantine.png	48	32	384	missing	-	
billboard/mon_silhouettes/mareep.png	48	32	384	missing	-	
billboard/mon_silhouettes/marill.png	48	32	384	missing	-	
billboard/mon_silhouettes/marowak.png	48	32	384	shared	091980	
billboard/mon_silhouettes/marshtomp.png	48	32	384	missing	-	
billboard/mon_silhouettes/masquerain.png	48	32	384	missing	-	
billboard/mon_silhouettes/mawile.png	48	32	384	missing	-	
billboard/mon_silhouettes/medicham.png	48	32	384	missing	-	
billboard/mon_silhouettes/meditite.png	48	32	384	missing	-	
billboard/mon_silhouettes/meganium.png	48	32	384	missing	-	
billboard/mon_silhouettes/meowth.png	48	32	384	shared	09ca80	
billboard/mon_silhouettes/metapod.png	48	32	384	shared	0a9f80	
billboard/mon_silhouettes/mew.png	48	32	384	shared	089380	
billboard/mon_silhouettes/mewtwo.png	48	32	384	shared	089080	
billboard/mon_silhouettes/mightyena.png	48	32	384	missing	-	
billboard/mon_silhouettes/miltank.png	48	32	384	missing	-	
billboard/mon_silhouettes/minun.png	48	32	384	missing	-	
billboard/mon_silhouettes/misdreavus.png	48	32	384	missing	-	
billboard/mon_silhouettes/moltres.png	48	32	384	shared	088480	
billboard/mon_silhouettes/mr_mime.png	48	32	384	shared	07dc80	
billboard/mon_silhouettes/mudkip.png	48	32	384	missing	-	
billboard/mon_silhouettes/muk.png	48	32	384	shared	095980	
billboard/mon_silhouettes/murkrow.png	48	32	384	missing	-	
billboard/mon_silhouettes/natu.png	48	32	384	missing	-	
billboard/mon_silhouettes/nidoking.png	48	32	384	shared	0a0480	
billboard/mon_silhouettes/nidoqueen.png	48	32	384	shared	0a6b80	
billboard/mon_silhouettes/nidoran_f.png	48	32	384	shared	0a6580	
billboard/mon_silhouettes/nidoran_m.png	48	32	384	shared	0a6e80	
billboard/mon_silhouettes/nidorina.png	48	32	384	shared	0a6880	
billboard/mon_silhouettes/nidorino.png	48	32	384	shared	0a0180	
billboard/mon_silhouettes/nincada.png	48	32	384	missing	-	
billboard/mon_silhouettes/ninetales.png	48	32	384	shared	0a1080	
billboard/mon_silhouettes/ninjask.png	48	32	384	missing	-	
billboard/mon_silhouettes/noctowl.png	48	32	384	missing	-	
billboard/mon_silhouettes/nosepass.png	48	32	384	missing	-	
billboard/mon_silhouettes/numel.png	48	32	384	missing	-	
billboard/mon_silhouettes/nuzleaf.png	48	32	384	missing	-	
billboard/mon_silhouettes/octillery.png	48	32	384	missing	-	
billboard/mon_silhouettes/oddish.png	48	32	384	shared	0a1f80	
billboard/mon_silhouettes/omanyte.png	48	32	384	shared	081c80	
billboard/mon_silhouettes/omastar.png	48	32	384	shared	081f80	
billboard/mon_silhouettes/onix.png	48	32	384	shared	096b80	
billboard/mon_silhouettes/paras.png	48	32	384	shared	0a2880	
billboard/mon_silhouettes/parasect.png	48	32	384	shared	0a2b80	
billboard/mon_silhouettes/pelipper.png	48	32	384	missing	-	
billboard/mon_silhouettes/persian.png	48	32	384	shared	09cd80	
billboard/mon_silhouettes/phanpy.png	48	32	384	missing	-	
billboard/mon_silhouettes/pichu.png	48	32	384	missing	-	
billboard/mon_silhouettes/pidgeot.png	48	32	384	shared	0a4480	
billboard/mon_silhouettes/pidgeotto.png	48	32	384	shared	0a4180	
billboard/mon_silhouettes/pidgey.png	48	32	384	shared	0aae80	
billboard/mon_silhouettes/pikachu.png	48	32	384	shared	0a5980	
billboard/mon_silhouettes/piloswine.png	48	32	384	missing	-	
billboard/mon_silhouettes/pineco.png	48	32	384	missing	-	
billboard/mon_silhouettes/pinsir.png	48	32	384	shared	07eb80	
billboard/mon_silhouettes/plusle.png	48	32	384	missing	-	
billboard/mon_silhouettes/politoed.png	48	32	384	missing	-	
billboard/mon_silhouettes/poliwag.png	48	32	384	shared	09e280	
billboard/mon_silhouettes/poliwhirl.png	48	32	384	shared	09e580	
billboard/mon_silhouettes/poliwrath.png	48	32	384	shared	09e880	
billboard/mon_silhouettes/ponyta.png	48	32	384	shared	09a580	
billboard/mon_silhouettes/poochyena.png	48	32	384	missing	-	
billboard/mon_silhouettes/porygon.png	48	32	384	shared	081980	
billboard/mon_silhouettes/porygon2.png	48	32	384	missing	-	
billboard/mon_silhouettes/primeape.png	48	32	384	shared	09d980	
billboard/mon_silhouettes/psyduck.png	48	32	384	shared	09d080	
billboard/mon_silhouettes/pupitar.png	48	32	384	missing	-	
billboard/mon_silhouettes/quagsire.png	48	32	384	missing	-	
billboard/mon_silhouettes/quilava.png	48	32	384	missing	-	
billboard/mon_silhouettes/qwilfish.png	48	32	384	missing	-	
billboard/mon_silhouettes/raichu.png	48	32	384	shared	0a5c80	
billboard/mon_silhouettes/raikou.png	48	32	384	missing	-	
billboard/mon_silhouettes/ralts.png	48	32	384	missing	-	
billboard/mon_silhouettes/rapidash.png	48	32	384	shared	09a880	
billboard/mon_silhouettes/raticate.png	48	32	384	shared	0a4a80	
billboard/mon_silhouettes/rattata.png	48	32	384	shared	0a4780	
billboard/mon_silhouettes/remoraid.png	48	32	384	missing	-	
billboard/mon_silhouettes/rhydon.png	48	32	384	shared	092e80	
billboard/mon_silhouettes/rhyhorn.png	48	32	384	shared	092b80	
billboard/mon_silhouettes/roselia.png	48	32	384	missing	-	
billboard/mon_silhouettes/sableye.png	48	32	384	missing	-	
billboard/mon_silhouettes/sandshrew.png	48	32	384	shared	0a5f80	
billboard/mon_silhouettes/sandslash.png	48	32	384	shared	0a6280	
billboard/mon_silhouettes/sceptile.png	48	32	384	missing	-	
billboard/mon_silhouettes/scizor.png	48	32	384	missing	-	
billboard/mon_silhouettes/scyther.png	48	32	384	shared	07df80	
billboard/mon_silhouettes/seadra.png	48	32	384	shared	07cd80	
billboard/mon_silhouettes/seaking.png	48	32	384	shared	07d380	
billboard/mon_silhouettes/seedot.png	48	32	384	missing	-	
billboard/mon_silhouettes/seel.png	48	32	384	shared	095080	
billboard/mon_silhouettes/sentret.png	48	32	384	missing	-	
billboard/mon_silhouettes/sharpedo.png	48	32	384	missing	-	
billboard/mon_silhouettes/shedinja.png	48	32	384	missing	-	
billboard/mon_silhouettes/shellder.png	48	32	384	shared	095c80	
billboard/mon_silhouettes/shiftry.png	48	32	384	missing	-	
billboard/mon_silhouettes/shroomish.png	48	32	384	missing	-	
billboard/mon_silhouettes/shuckle.png	48	32	384	missing	-	
billboard/mon_silhouettes/silcoon.png	48	32	384	missing	-	
billboard/mon_silhouettes/skarmory.png	48	32	384	missing	-	
billboard/mon_silhouettes/skiploom.png	48	32	384	missing	-	
billboard/mon_silhouettes/skitty.png	48	32	384	missing	-	
billboard/mon_silhouettes/slaking.png	48	32	384	missing	-	
billboard/mon_silhouettes/slakoth.png	48	32	384	missing	-	
billboard/mon_silhouettes/slowbro.png	48	32	384	shared	09ae80	
billboard/mon_silhouettes/slowking.png	48	32	384	missing	-	
billboard/mon_silhouettes/slowpoke.png	48	32	384	shared	09ab80	
billboard/mon_silhouettes/slugma.png	48	32	384	missing	-	
billboard/mon_silhouettes/smeargle.png	48	32	384	missing	-	
billboard/mon_silhouettes/smoochum.png	48	32	384	missing	-	
billboard/mon_silhouettes/sneasel.png	48	32	384	missing	-	
billboard/mon_silhouettes/snorlax.png	48	32	384	shared	082b80	
billboard/mon_silhouettes/snubbull.png	48	32	384	missing	-	
billboard/mon_silhouettes/spearow.png	48	32	384	shared	0a4d80	
billboard/mon_silhouettes/spinarak.png	48	32	384	missing	-	
billboard/mon_silhouettes/spinda.png	48	32	384	missing	-	
billboard/mon_silhouettes/spoink.png	48	32	384	missing	-	
billboard/mon_silhouettes/squirtle.png	48	32	384	shared	0a9380	
billboard/mon_silhouettes/stantler.png	48	32	384	missing	-	
billboard/mon_silhouettes/starmie.png	48	32	384	shared	07d980	
billboard/mon_silhouettes/staryu.png	48	32	384	shared	07d680	
billboard/mon_silhouettes/steelix.png	48	32	384	missing	-	
billboard/mon_silhouettes/sudowoodo.png	48	32	384	missing	-	
billboard/mon_silhouettes/suicune.png	48	32	384	missing	-	
billboard/mon_silhouettes/sunflora.png	48	32	384	missing	-	
billboard/mon_silhouettes/sunkern.png	48	32	384	missing	-	
billboard/mon_silhouettes/surskit.png	48	32	384	missing	-	
billboard/mon_silhouettes/swalot.png	48	32	384	missing	-	
billboard/mon_silhouettes/swampert.png	48	32	384	missing	-	
billboard/mon_silhouettes/swellow.png	48	32	384	missing	-	
billboard/mon_silhouettes/swinub.png	48	32	384	missing	-	
billboard/mon_silhouettes/taillow.png	48	32	384	missing	-	
billboard/mon_silhouettes/tangela.png	48	32	384	shared	07c480	
billboard/mon_silhouettes/tauros.png	48	32	384	shared	07ee80	
billboard/mon_silhouettes/teddiursa.png	48	32	384	missing	-	
billboard/mon_silhouettes/tentacool.png	48	32	384	shared	099680	
billboard/mon_silhouettes/tentacruel.png	48	32	384	shared	099980	
billboard/mon_silhouettes/togepi.png	48	32	384	missing	-	
billboard/mon_silhouettes/togetic.png	48	32	384	missing	-	
billboard/mon_silhouettes/torchic.png	48	32	384	missing	-	
billboard/mon_silhouettes/torkoal.png	48	32	384	missing	-	
billboard/mon_silhouettes/totodile.png	48	32	384	missing	-	
billboard/mon_silhouettes/trapinch.png	48	32	384	missing	-	
billboard/mon_silhouettes/treecko.png	48	32	384	missing	-	
billboard/mon_silhouettes/typhlosion.png	48	32	384	missing	-	
billboard/mon_silhouettes/tyranitar.png	48	32	384	missing	-	
billboard/mon_silhouettes/tyrogue.png	48	32	384	missing	-	
billboard/mon_silhouettes/umbreon.png	48	32	384	missing	-	
billboard/mon_silhouettes/unown.png	48	32	384	missing	-	
billboard/mon_silhouettes/ursaring.png	48	32	384	missing	-	
billboard/mon_silhouettes/vaporeon.png	48	32	384	shared	081080	
billboard/mon_silhouettes/venomoth.png	48	32	384	shared	09c180	
billboard/mon_silhouettes/venonat.png	48	32	384	shared	0a2e80	
billboard/mon_silhouettes/venusaur.png	48	32	384	shared	0a8780	
billboard/mon_silhouettes/vibrava.png	48	32	384	missing	-	
billboard/mon_silhouettes/victreebell.png	48	32	384	shared	099380	
billboard/mon_silhouettes/vigoroth.png	48	32	384	missing	-	
billboard/mon_silhouettes/vileplume.png	48	32	384	shared	0a2580	
billboard/mon_silhouettes/volbeat.png	48	32	384	missing	-	
billboard/mon_silhouettes/voltorb.png	48	32	384	shared	090a80	
billboard/mon_silhouettes/vulpix.png	48	32	384	shared	0a0d80	
billboard/mon_silhouettes/wailmer.png	48	32	384	missing	-	
billboard/mon_silhouettes/wailord.png	48	32	384	missing	-	
billboard/mon_silhouettes/wartortle.png	48	32	384	shared	0a9680	
billboard/mon_silhouettes/weedle.png	48	32	384	shared	0aa580	
billboard/mon_silhouettes/weepinbell.png	48	32	384	shared	099080	
billboard/mon_silhouettes/weezing.png	48	32	384	shared	092880	
billboard/mon_silhouettes/whismur.png	48	32	384	missing	-	
billboard/mon_silhouettes/wigglytuff.png	48	32	384	shared	0a1680	
billboard/mon_silhouettes/wingull.png	48	32	384	missing	-	
billboard/mon_silhouettes/wobbuffet.png	48	32	384	missing	-	
billboard/mon_silhouettes/wooper.png	48	32	384	missing	-	
billboard/mon_silhouettes/wurmple.png	48	32	384	missing	-	
billboard/mon_silhouettes/xatu.png	48	32	384	missing	-	
billboard/mon_silhouettes/yanma.png	48	32	384	missing	-	
billboard/mon_silhouettes/zapdos.png	48	32	384	shared	088180	
billboard/mon_silhouettes/zigzagoon.png	48	32	384	missing	-	
billboard/mon_silhouettes/zubat.png	48	32	384	shared	0a1980	
billboard/slot/1000000points_off.png	48	32	384	shared	06dc80	
billboard/slot/1000000points_on.png	48	32	384	shared	06db00	
billboard/slot/100points_off.png	48	32	384	shared	06c180	
billboard/slot/100points_on.png	48	32	384	shared	06c000	
billboard/slot/2000000points_off.png	48	32	384	shared	06df80	
billboard/slot/2000000points_on.png	48	32	384	shared	06de00	
billboard/slot/200points_off.png	48	32	384	shared	06c480	
billboard/slot/200points_on.png	48	32	384	shared	06c300	
billboard/slot/3000000points_off.png	48	32	384	shared	06e280	
billboard/slot/3000000points_on.png	48	32	384	shared	06e100	
billboard/slot/300points_off.png	48	32	384	shared	06c780	
billboard/slot/300points_on.png	48	32	384	shared	06c600	
billboard/slot/30secondballsaver_off.png	48	32	384	shared	05c180	
billboard/slot/30secondballsaver_on.png	48	32	384	shared	05c000	
billboard/slot/4000000points_off.png	48	32	384	shared	06e580	
billboard/slot/4000000points_on.png	48	32	384	shared	06e400	
billboard/slot/400points_off.png	48	32	384	shared	06ca80	
billboard/slot/400points_on.png	48	32	384	shared	06c900	
billboard/slot/5000000points_off.png	48	32	384	shared	06e880	
billboard/slot/5000000points_on.png	48	32	384	shared	06e700	
billboard/slot/500points_off.png	48	32	384	shared	06cd80	
billboard/slot/500points_on.png	48	32	384	shared	06cc00	
billboard/slot/6000000points_off.png	48	32	384	shared	06eb80	
billboard/slot/6000000points_on.png	48	32	384	shared	06ea00	
billboard/slot/600points_off.png	48	32	384	shared	06d080	
